customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST02585,Female,0,No,Yes,59,No,Yes,No,Yes,No internet service,No,Yes,No,Yes,Two year,No,Credit card (automatic),24.11,1422.49,No
CUST02586,Female,0,No,Yes,62,No,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,Two year,No,Mailed check,97.9,6069.8,No
CUST02587,Female,0,No,No,51,Yes,No phone service,No,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.08,4084.08,Yes
CUST02588,Female,0,No,Yes,22,Yes,No phone service,DSL,No internet service,No,No,No internet service,Yes,Yes,One year,Yes,Mailed check,22.51,495.22,No
CUST02589,Male,0,No,Yes,29,Yes,No phone service,DSL,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),64.47,1869.63,Yes
CUST02590,Female,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,34.97,1468.74,Yes
CUST02591,Female,0,No,Yes,67,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,107.3,7189.1,No
CUST02592,Male,0,No,Yes,20,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,21.27,425.4,Yes
CUST02593,Female,0,No,Yes,42,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,107.31,4507.02,No
CUST02594,Male,0,Yes,Yes,6,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,No internet service,One year,No,Mailed check,114.08,684.48,No
CUST02595,Female,0,No,Yes,15,No,Yes,No,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,27.3,409.5,No
CUST02596,Male,1,Yes,Yes,22,Yes,No,Fiber optic,No internet service,No,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),91.98,2023.56,Yes
CUST02597,Male,0,No,No,57,No,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,74.89,4268.73,Yes
CUST02598,Male,0,Yes,Yes,30,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,115.43,3462.9,Yes
CUST02599,Male,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,99.81,6787.08,Yes
CUST02600,Female,0,Yes,No,5,No,No,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Electronic check,89.44,447.2,Yes
CUST02601,Male,0,No,No,64,Yes,No,No,Yes,No internet service,No internet service,Yes,No,Yes,One year,No,Electronic check,112.55,7203.2,No
CUST02602,Female,0,No,No,58,Yes,No,No,No internet service,No,Yes,No,Yes,No,Two year,Yes,Mailed check,36.03,2089.74,No
CUST02603,Male,0,No,No,27,No,Yes,No,No,No internet service,No,No internet service,No internet service,Yes,Two year,No,Mailed check,57.6,1555.2,No
CUST02604,Male,0,No,No,17,No,Yes,DSL,No,No internet service,No internet service,No internet service,No,No internet service,One year,Yes,Credit card (automatic),104.29,1772.93,No
CUST02605,Male,0,Yes,No,9,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,30.16,271.44,No
CUST02606,Female,0,No,No,6,No,No,Fiber optic,No,No,No,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),113.54,681.24,Yes
CUST02607,Male,0,No,Yes,36,No,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,94.52,3402.72,No
CUST02608,Female,0,No,No,44,No,Yes,DSL,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,63.93,2812.92,Yes
CUST02609,Female,1,No,No,15,Yes,No,No,Yes,No internet service,Yes,No,No internet service,Yes,One year,No,Electronic check,53.87,808.05,No
CUST02610,Female,1,No,No,13,Yes,No,DSL,No,No,Yes,No internet service,Yes,No,One year,Yes,Mailed check,34.76,451.88,No
CUST02611,Female,1,No,Yes,10,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,29.37,293.7,Yes
CUST02612,Female,0,No,No,33,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),62.36,2057.88,No
CUST02613,Female,0,No,Yes,59,Yes,No,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,104.31,6154.29,Yes
CUST02614,Female,0,Yes,No,12,No,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),73.19,878.28,No
CUST02615,Female,0,Yes,No,38,No,No phone service,Fiber optic,Yes,No,No,No internet service,No,No internet service,Two year,No,Mailed check,65.11,2474.18,No
CUST02616,Female,0,No,Yes,43,Yes,No,No,No,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,51.9,2231.7,No
CUST02617,Male,0,No,No,27,No,No phone service,DSL,No internet service,No internet service,No,No,No,Yes,Two year,Yes,Electronic check,35.69,963.63,No
CUST02618,Male,0,No,Yes,39,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,119.01,4641.39,Yes
CUST02619,Male,0,No,Yes,15,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,No,Electronic check,22.57,338.55,Yes
CUST02620,Male,0,Yes,No,49,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),51.18,2507.82,No
CUST02621,Male,1,Yes,No,27,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,96.94,2617.38,No
CUST02622,Female,0,No,Yes,67,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,72.06,4828.02,Yes
CUST02623,Female,0,Yes,Yes,59,No,No phone service,DSL,No,No,No,No,No internet service,No internet service,One year,No,Credit card (automatic),51.39,3032.01,No
CUST02624,Female,1,Yes,No,11,No,Yes,No,No internet service,Yes,No internet service,No,Yes,No internet service,Two year,No,Credit card (automatic),119.27,1311.97,No
CUST02625,Female,0,No,No,15,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,81.92,1228.8,No
CUST02626,Female,0,No,No,52,No,Yes,No,No,No,No internet service,Yes,Yes,No,Two year,No,Electronic check,49.52,2575.04,No
CUST02627,Female,0,No,Yes,53,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),104.8,5554.4,No
CUST02628,Female,0,Yes,No,48,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.02,1680.96,No
CUST02629,Male,1,Yes,Yes,35,No,Yes,No,No,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,66.36,2322.6,Yes
CUST02630,Male,0,No,No,61,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),103.96,6341.56,No
CUST02631,Male,0,No,Yes,25,Yes,No phone service,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,No,Credit card (automatic),118.37,2959.25,Yes
CUST02632,Male,0,Yes,Yes,55,Yes,No,No,No,No,No,No internet service,No,No internet service,One year,No,Mailed check,58.31,3207.05,No
CUST02633,Female,0,Yes,No,21,No,Yes,No,Yes,Yes,No,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),33.81,710.01,No
CUST02634,Female,1,No,Yes,68,Yes,No phone service,No,Yes,No,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),76.69,5214.92,No
CUST02635,Female,0,Yes,Yes,48,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,114.4,5491.2,Yes
CUST02636,Male,0,No,Yes,1,Yes,No,No,No,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.56,86.56,No
CUST02637,Female,0,No,Yes,52,Yes,No phone service,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),80.22,4171.44,Yes
CUST02638,Female,0,Yes,Yes,6,No,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Month-to-month,No,Credit card (automatic),50.93,305.58,Yes
CUST02639,Female,1,Yes,No,19,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No internet service,No,Two year,No,Electronic check,80.63,1531.97,No
CUST02640,Male,0,Yes,No,29,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,No internet service,Two year,No,Electronic check,108.47,3145.63,No
CUST02641,Female,0,No,Yes,66,No,No phone service,No,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,No,Electronic check,57.55,3798.3,No
CUST02642,Male,0,No,No,58,No,No phone service,No,Yes,Yes,Yes,No internet service,No,Yes,One year,No,Mailed check,44.21,2564.18,No
CUST02643,Male,0,No,Yes,65,No,No,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,68.1,4426.5,Yes
CUST02644,Male,0,No,Yes,2,No,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,57.62,115.24,No
CUST02645,Male,1,No,No,55,No,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Mailed check,66.99,3684.45,No
CUST02646,Female,0,No,Yes,16,No,Yes,DSL,Yes,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),29.57,473.12,No
CUST02647,Male,1,Yes,Yes,51,Yes,No,No,No,No internet service,No,No,Yes,No,Two year,Yes,Mailed check,53.62,2734.62,No
CUST02648,Male,0,No,Yes,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Two year,Yes,Credit card (automatic),102.65,615.9,Yes
CUST02649,Female,0,No,No,4,No,No,No,No,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),60.03,240.12,Yes
CUST02650,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,116.79,6189.87,No
CUST02651,Male,0,No,Yes,60,No,Yes,No,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,90.88,5452.8,No
CUST02652,Female,1,Yes,Yes,15,Yes,No phone service,No,Yes,Yes,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),56.6,849.0,Yes
CUST02653,Male,0,No,Yes,66,No,Yes,No,No,No,No internet service,Yes,No internet service,No,Two year,No,Bank transfer (automatic),45.17,2981.22,No
CUST02654,Male,0,Yes,Yes,58,No,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,88.54,5135.32,No
CUST02655,Male,0,Yes,Yes,46,Yes,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),50.24,2311.04,No
CUST02656,Male,0,No,No,47,No,Yes,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,One year,No,Bank transfer (automatic),112.69,5296.43,No
CUST02657,Female,0,No,No,63,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Two year,Yes,Credit card (automatic),31.63,1992.69,No
CUST02658,Male,0,Yes,No,49,No,Yes,DSL,No internet service,No,No internet service,Yes,No,Yes,Two year,Yes,Credit card (automatic),22.87,1120.63,No
CUST02659,Female,0,Yes,No,40,No,No phone service,No,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),42.1,1684.0,Yes
CUST02660,Female,0,No,Yes,71,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),80.66,5726.86,Yes
CUST02661,Female,0,Yes,Yes,21,No,No,Fiber optic,No internet service,No,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),103.5,2173.5,No
CUST02662,Female,0,No,No,53,Yes,No,DSL,No internet service,No,Yes,Yes,No internet service,No,One year,No,Mailed check,37.01,1961.53,No
CUST02663,Male,0,No,No,4,Yes,Yes,DSL,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,No,Mailed check,78.47,313.88,No
CUST02664,Female,0,Yes,Yes,16,Yes,No phone service,No,Yes,No,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),34.42,550.72,No
CUST02665,Male,1,No,No,40,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),76.32,3052.8,Yes
CUST02666,Female,0,No,Yes,34,Yes,No,DSL,No,Yes,Yes,No,No internet service,No,Month-to-month,No,Mailed check,21.82,741.88,No
CUST02667,Female,0,No,Yes,39,No,No,Fiber optic,Yes,No,No,No,No internet service,Yes,Two year,No,Electronic check,75.78,2955.42,No
CUST02668,Male,0,Yes,Yes,21,No,No phone service,No,Yes,No,Yes,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),72.18,1515.78,No
CUST02669,Male,0,Yes,No,47,Yes,Yes,No,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),24.28,1141.16,No
CUST02670,Male,0,Yes,No,52,No,No phone service,No,No internet service,Yes,No internet service,No,No internet service,No internet service,One year,No,Bank transfer (automatic),88.94,4624.88,No
CUST02671,Female,0,No,No,9,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),77.23,695.07,Yes
CUST02672,Female,0,Yes,No,17,No,No,Fiber optic,No,No,Yes,No internet service,No,Yes,One year,Yes,Credit card (automatic),82.31,1399.27,Yes
CUST02673,Male,0,Yes,No,48,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,72.98,3503.04,Yes
CUST02674,Male,0,Yes,Yes,70,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,92.2,6454.0,No
CUST02675,Male,0,No,No,29,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,72.5,2102.5,Yes
CUST02676,Male,1,No,Yes,18,No,No,No,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,112.23,2020.14,Yes
CUST02677,Female,0,Yes,Yes,54,Yes,No phone service,No,No internet service,Yes,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),114.35,6174.9,No
CUST02678,Male,0,Yes,Yes,59,Yes,No,No,No,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,92.67,5467.53,No
CUST02679,Male,1,Yes,No,71,No,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,111.18,7893.78,Yes
CUST02680,Male,0,No,No,20,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),112.32,2246.4,No
CUST02681,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),46.2,1155.0,Yes
CUST02682,Female,0,No,No,27,No,Yes,No,No,Yes,No,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),119.39,3223.53,No
CUST02683,Male,1,No,No,38,No,Yes,DSL,No,No internet service,No,Yes,No,Yes,One year,Yes,Electronic check,46.74,1776.12,No
CUST02684,Female,0,No,No,32,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,21.85,699.2,Yes
CUST02685,Male,1,Yes,No,39,Yes,No,DSL,Yes,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),116.22,4532.58,No
CUST02686,Male,0,Yes,No,28,Yes,Yes,DSL,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,42.37,1186.36,Yes
CUST02687,Female,0,No,Yes,19,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,No,One year,No,Credit card (automatic),78.41,1489.79,No
CUST02688,Male,1,No,No,19,No,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),117.07,2224.33,No
CUST02689,Female,0,No,Yes,11,Yes,No,No,Yes,No,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),24.95,274.45,No
CUST02690,Female,0,No,Yes,24,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No,Two year,No,Bank transfer (automatic),46.93,1126.32,No
CUST02691,Male,0,Yes,Yes,24,No,No phone service,Fiber optic,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),80.88,1941.12,Yes
CUST02692,Female,0,Yes,Yes,3,No,No phone service,DSL,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,96.26,288.78,Yes
CUST02693,Female,1,No,No,3,Yes,No phone service,No,No internet service,Yes,No,No,No internet service,No,Month-to-month,Yes,Mailed check,100.74,302.22,No
CUST02694,Female,0,No,No,8,No,No phone service,No,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),108.38,867.04,No
CUST02695,Female,0,No,Yes,14,No,No,No,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,36.84,515.76,No
CUST02696,Female,0,Yes,Yes,25,No,No,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),57.0,1425.0,No
CUST02697,Female,0,No,Yes,70,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,91.43,6400.1,Yes
CUST02698,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.53,2837.43,Yes
CUST02699,Female,0,No,Yes,51,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,50.81,2591.31,No
CUST02700,Male,0,Yes,Yes,31,No,No phone service,No,No,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),50.42,1563.02,No
CUST02701,Male,1,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Bank transfer (automatic),52.06,416.48,No
CUST02702,Female,0,No,Yes,12,Yes,No,No,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),109.21,1310.52,No
CUST02703,Male,0,Yes,No,55,Yes,No phone service,No,No,No,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,110.95,6102.25,No
CUST02704,Female,1,Yes,No,43,No,No,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,21.48,923.64,Yes
CUST02705,Female,0,Yes,Yes,29,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),52.5,1522.5,No
CUST02706,Male,0,Yes,Yes,15,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,59.2,888.0,No
